"chr","from","to","bkpt_in_window_ESAD","bkpt_in_window_GACA","bkpt_in_window_LIRI","bkpt_in_window_MALY","bkpt_in_window_OV","bkpt_in_window_PACA","bkpt_in_window_RECA","total_bkpt_in_window_ESAD","total_bkpt_in_window_GACA","total_bkpt_in_window_LIRI","total_bkpt_in_window_MALY","total_bkpt_in_window_OV","total_bkpt_in_window_PACA","total_bkpt_in_window_RECA","density_ESAD","density_GACA","density_LIRI","density_MALY","density_OV","density_PACA","density_RECA"
"13",90500000,9.1e+07,8,7,7,2,9,7,0,1537,378,1557,518,941,1334,36,0.00520494469746259,0.0185185185185185,0.00449582530507386,0.00386100386100386,0.00956429330499469,0.00524737631184408,0
"13",9.1e+07,91500000,6,2,12,4,4,6,0,1537,378,1557,518,941,1334,36,0.00390370852309694,0.00529100529100529,0.00770712909441233,0.00772200772200772,0.00425079702444208,0.00449775112443778,0
"13",91500000,9.2e+07,11,3,6,8,11,11,0,1537,378,1557,518,941,1334,36,0.00715679895901106,0.00793650793650794,0.00385356454720617,0.0154440154440154,0.0116896918172157,0.00824587706146927,0
"13",9.2e+07,92500000,7,1,7,8,4,4,1,1537,378,1557,518,941,1334,36,0.00455432661027977,0.00264550264550265,0.00449582530507386,0.0154440154440154,0.00425079702444208,0.00299850074962519,0.0277777777777778
"13",92500000,9.3e+07,7,2,11,6,1,6,0,1537,378,1557,518,941,1334,36,0.00455432661027977,0.00529100529100529,0.00706486833654464,0.0115830115830116,0.00106269925611052,0.00449775112443778,0
"13",9.3e+07,93500000,4,0,5,9,5,5,0,1537,378,1557,518,941,1334,36,0.00260247234873129,0,0.00321130378933847,0.0173745173745174,0.0053134962805526,0.00374812593703148,0
"13",93500000,9.4e+07,11,0,22,4,3,9,0,1537,378,1557,518,941,1334,36,0.00715679895901106,0,0.0141297366730893,0.00772200772200772,0.00318809776833156,0.00674662668665667,0
"13",9.4e+07,94500000,9,0,7,0,2,7,0,1537,378,1557,518,941,1334,36,0.00585556278464541,0,0.00449582530507386,0,0.00212539851222104,0.00524737631184408,0
"13",94500000,9.5e+07,12,2,19,5,4,12,0,1537,378,1557,518,941,1334,36,0.00780741704619388,0.00529100529100529,0.0122029543994862,0.00965250965250965,0.00425079702444208,0.00899550224887556,0
"13",9.5e+07,95500000,1,0,6,0,4,5,1,1537,378,1557,518,941,1334,36,0.000650618087182824,0,0.00385356454720617,0,0.00425079702444208,0.00374812593703148,0.0277777777777778
"13",95500000,9.6e+07,3,1,5,0,9,7,3,1537,378,1557,518,941,1334,36,0.00195185426154847,0.00264550264550265,0.00321130378933847,0,0.00956429330499469,0.00524737631184408,0.0833333333333333
"13",9.6e+07,96500000,4,3,6,4,4,12,0,1537,378,1557,518,941,1334,36,0.00260247234873129,0.00793650793650794,0.00385356454720617,0.00772200772200772,0.00425079702444208,0.00899550224887556,0
"13",96500000,9.7e+07,3,2,7,0,3,1,0,1537,378,1557,518,941,1334,36,0.00195185426154847,0.00529100529100529,0.00449582530507386,0,0.00318809776833156,0.000749625187406297,0
"13",9.7e+07,97500000,4,0,21,0,4,11,0,1537,378,1557,518,941,1334,36,0.00260247234873129,0,0.0134874759152216,0,0.00425079702444208,0.00824587706146927,0
"13",97500000,9.8e+07,6,3,20,0,1,2,0,1537,378,1557,518,941,1334,36,0.00390370852309694,0.00793650793650794,0.0128452151573539,0,0.00106269925611052,0.00149925037481259,0
"13",9.8e+07,98500000,6,2,1,0,6,5,0,1537,378,1557,518,941,1334,36,0.00390370852309694,0.00529100529100529,0.000642260757867694,0,0.00637619553666312,0.00374812593703148,0
"13",98500000,9.9e+07,3,2,11,0,7,12,0,1537,378,1557,518,941,1334,36,0.00195185426154847,0.00529100529100529,0.00706486833654464,0,0.00743889479277365,0.00899550224887556,0
"13",9.9e+07,99500000,13,1,14,3,9,14,0,1537,378,1557,518,941,1334,36,0.00845803513337671,0.00264550264550265,0.00899165061014772,0.00579150579150579,0.00956429330499469,0.0104947526236882,0
"13",99500000,1e+08,1,2,17,0,6,3,0,1537,378,1557,518,941,1334,36,0.000650618087182824,0.00529100529100529,0.0109184328837508,0,0.00637619553666312,0.00224887556221889,0
"13",1e+08,100500000,5,4,4,0,4,4,0,1537,378,1557,518,941,1334,36,0.00325309043591412,0.0105820105820106,0.00256904303147078,0,0.00425079702444208,0.00299850074962519,0
"13",100500000,1.01e+08,9,3,14,0,5,11,0,1537,378,1557,518,941,1334,36,0.00585556278464541,0.00793650793650794,0.00899165061014772,0,0.0053134962805526,0.00824587706146927,0
"13",1.01e+08,101500000,7,2,7,0,2,0,0,1537,378,1557,518,941,1334,36,0.00455432661027977,0.00529100529100529,0.00449582530507386,0,0.00212539851222104,0,0
"13",101500000,1.02e+08,5,2,13,0,0,1,0,1537,378,1557,518,941,1334,36,0.00325309043591412,0.00529100529100529,0.00834938985228003,0,0,0.000749625187406297,0
"13",1.02e+08,102500000,5,1,6,2,4,4,0,1537,378,1557,518,941,1334,36,0.00325309043591412,0.00264550264550265,0.00385356454720617,0.00386100386100386,0.00425079702444208,0.00299850074962519,0
"13",102500000,1.03e+08,3,0,8,3,2,7,0,1537,378,1557,518,941,1334,36,0.00195185426154847,0,0.00513808606294155,0.00579150579150579,0.00212539851222104,0.00524737631184408,0
"13",1.03e+08,103500000,6,3,1,4,1,1,0,1537,378,1557,518,941,1334,36,0.00390370852309694,0.00793650793650794,0.000642260757867694,0.00772200772200772,0.00106269925611052,0.000749625187406297,0
"13",103500000,1.04e+08,6,4,4,2,6,7,0,1537,378,1557,518,941,1334,36,0.00390370852309694,0.0105820105820106,0.00256904303147078,0.00386100386100386,0.00637619553666312,0.00524737631184408,0
"13",1.04e+08,104500000,9,2,26,0,5,8,0,1537,378,1557,518,941,1334,36,0.00585556278464541,0.00529100529100529,0.0166987797045601,0,0.0053134962805526,0.00599700149925037,0
"13",104500000,1.05e+08,5,1,6,0,6,4,0,1537,378,1557,518,941,1334,36,0.00325309043591412,0.00264550264550265,0.00385356454720617,0,0.00637619553666312,0.00299850074962519,0
"13",1.05e+08,105500000,4,8,5,4,3,5,0,1537,378,1557,518,941,1334,36,0.00260247234873129,0.0211640211640212,0.00321130378933847,0.00772200772200772,0.00318809776833156,0.00374812593703148,0
"13",105500000,1.06e+08,5,0,14,0,8,4,0,1537,378,1557,518,941,1334,36,0.00325309043591412,0,0.00899165061014772,0,0.00850159404888417,0.00299850074962519,0
"13",1.06e+08,106500000,5,1,3,3,5,1,0,1537,378,1557,518,941,1334,36,0.00325309043591412,0.00264550264550265,0.00192678227360308,0.00579150579150579,0.0053134962805526,0.000749625187406297,0
"13",106500000,1.07e+08,0,1,3,0,0,7,0,1537,378,1557,518,941,1334,36,0,0.00264550264550265,0.00192678227360308,0,0,0.00524737631184408,0
"13",1.07e+08,107500000,7,0,9,0,4,5,0,1537,378,1557,518,941,1334,36,0.00455432661027977,0,0.00578034682080925,0,0.00425079702444208,0.00374812593703148,0
"13",107500000,1.08e+08,11,0,15,0,1,0,0,1537,378,1557,518,941,1334,36,0.00715679895901106,0,0.00963391136801541,0,0.00106269925611052,0,0
"13",1.08e+08,108500000,7,0,4,2,1,9,0,1537,378,1557,518,941,1334,36,0.00455432661027977,0,0.00256904303147078,0.00386100386100386,0.00106269925611052,0.00674662668665667,0
"13",108500000,1.09e+08,7,2,8,0,4,6,0,1537,378,1557,518,941,1334,36,0.00455432661027977,0.00529100529100529,0.00513808606294155,0,0.00425079702444208,0.00449775112443778,0
"13",1.09e+08,109500000,8,4,10,0,8,9,0,1537,378,1557,518,941,1334,36,0.00520494469746259,0.0105820105820106,0.00642260757867694,0,0.00850159404888417,0.00674662668665667,0
"13",109500000,1.1e+08,8,12,6,2,5,1,0,1537,378,1557,518,941,1334,36,0.00520494469746259,0.0317460317460317,0.00385356454720617,0.00386100386100386,0.0053134962805526,0.000749625187406297,0
"13",110500000,1.11e+08,6,3,4,0,7,2,0,1537,378,1557,518,941,1334,36,0.00390370852309694,0.00793650793650794,0.00256904303147078,0,0.00743889479277365,0.00149925037481259,0
"13",1.11e+08,111500000,1,3,7,0,11,3,0,1537,378,1557,518,941,1334,36,0.000650618087182824,0.00793650793650794,0.00449582530507386,0,0.0116896918172157,0.00224887556221889,0
"13",111500000,1.12e+08,1,2,2,0,8,6,0,1537,378,1557,518,941,1334,36,0.000650618087182824,0.00529100529100529,0.00128452151573539,0,0.00850159404888417,0.00449775112443778,0
"13",1.12e+08,112500000,0,0,4,0,3,7,0,1537,378,1557,518,941,1334,36,0,0,0.00256904303147078,0,0.00318809776833156,0.00524737631184408,0
"13",112500000,1.13e+08,1,0,3,3,0,4,0,1537,378,1557,518,941,1334,36,0.000650618087182824,0,0.00192678227360308,0.00579150579150579,0,0.00299850074962519,0
"13",1.13e+08,113500000,7,0,5,4,4,3,0,1537,378,1557,518,941,1334,36,0.00455432661027977,0,0.00321130378933847,0.00772200772200772,0.00425079702444208,0.00224887556221889,0
"13",113500000,1.14e+08,14,6,4,1,6,3,0,1537,378,1557,518,941,1334,36,0.00910865322055953,0.0158730158730159,0.00256904303147078,0.00193050193050193,0.00637619553666312,0.00224887556221889,0
"13",1.14e+08,114500000,12,0,1,0,0,10,0,1537,378,1557,518,941,1334,36,0.00780741704619388,0,0.000642260757867694,0,0,0.00749625187406297,0
"13",114500000,1.15e+08,5,15,2,0,3,2,0,1537,378,1557,518,941,1334,36,0.00325309043591412,0.0396825396825397,0.00128452151573539,0,0.00318809776833156,0.00149925037481259,0
"14",5e+05,1e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1e+06,1500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1500000,2e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",2e+06,2500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",2500000,3e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",3e+06,3500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",3500000,4e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",4e+06,4500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",4500000,5e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",5e+06,5500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",5500000,6e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",6e+06,6500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",6500000,7e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",7e+06,7500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",7500000,8e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",8e+06,8500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",8500000,9e+06,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",9e+06,9500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",9500000,1e+07,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1e+07,10500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",10500000,1.1e+07,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1.1e+07,11500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",11500000,1.2e+07,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1.2e+07,12500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",12500000,1.3e+07,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1.3e+07,13500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",13500000,1.4e+07,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1.4e+07,14500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",14500000,1.5e+07,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1.5e+07,15500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",15500000,1.6e+07,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",1.6e+07,16500000,0,0,0,0,0,0,0,1375,370,1605,684,1135,1353,19,0,0,0,0,0,0,0
"14",19500000,2e+07,1,0,5,0,2,0,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0,0.00311526479750779,0,0.00176211453744493,0,0
"14",2e+07,20500000,1,2,11,0,5,9,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0.00540540540540541,0.00685358255451713,0,0.00440528634361234,0.00665188470066519,0
"14",20500000,2.1e+07,7,2,12,1,16,14,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0.00540540540540541,0.00747663551401869,0.00146198830409357,0.0140969162995595,0.0103473762010347,0
"14",2.1e+07,21500000,7,3,11,4,19,11,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0.00810810810810811,0.00685358255451713,0.00584795321637427,0.0167400881057269,0.00813008130081301,0
"14",21500000,2.2e+07,20,0,16,2,33,9,0,1375,370,1605,684,1135,1353,19,0.0145454545454545,0,0.00996884735202492,0.00292397660818713,0.0290748898678414,0.00665188470066519,0
"14",2.2e+07,22500000,4,2,23,0,2,6,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00540540540540541,0.0143302180685358,0,0.00176211453744493,0.00443458980044346,0
"14",22500000,2.3e+07,54,2,7,8,12,6,0,1375,370,1605,684,1135,1353,19,0.0392727272727273,0.00540540540540541,0.0043613707165109,0.0116959064327485,0.0105726872246696,0.00443458980044346,0
"14",2.3e+07,23500000,61,7,9,1,11,5,3,1375,370,1605,684,1135,1353,19,0.0443636363636364,0.0189189189189189,0.00560747663551402,0.00146198830409357,0.00969162995594714,0.00369549150036955,0.157894736842105
"14",23500000,2.4e+07,11,2,9,4,11,10,0,1375,370,1605,684,1135,1353,19,0.008,0.00540540540540541,0.00560747663551402,0.00584795321637427,0.00969162995594714,0.0073909830007391,0
"14",2.4e+07,24500000,4,2,13,0,7,8,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00540540540540541,0.00809968847352025,0,0.00616740088105727,0.00591278640059128,0
"14",24500000,2.5e+07,12,1,15,2,2,10,0,1375,370,1605,684,1135,1353,19,0.00872727272727273,0.0027027027027027,0.00934579439252336,0.00292397660818713,0.00176211453744493,0.0073909830007391,0
"14",2.5e+07,25500000,3,3,32,0,3,6,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.00810810810810811,0.0199376947040498,0,0.0026431718061674,0.00443458980044346,0
"14",25500000,2.6e+07,0,2,7,0,7,10,0,1375,370,1605,684,1135,1353,19,0,0.00540540540540541,0.0043613707165109,0,0.00616740088105727,0.0073909830007391,0
"14",2.6e+07,26500000,4,0,9,0,4,14,1,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.00560747663551402,0,0.00352422907488987,0.0103473762010347,0.0526315789473684
"14",26500000,2.7e+07,5,0,2,1,3,0,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0,0.00124610591900312,0.00146198830409357,0.0026431718061674,0,0
"14",2.7e+07,27500000,31,7,9,2,3,7,0,1375,370,1605,684,1135,1353,19,0.0225454545454545,0.0189189189189189,0.00560747663551402,0.00292397660818713,0.0026431718061674,0.00517368810051737,0
"14",27500000,2.8e+07,4,1,10,0,5,3,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.0027027027027027,0.00623052959501558,0,0.00440528634361234,0.00221729490022173,0
"14",2.8e+07,28500000,7,0,3,5,5,17,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0,0.00186915887850467,0.00730994152046784,0.00440528634361234,0.0125646711012565,0
"14",28500000,2.9e+07,7,0,13,0,9,5,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0,0.00809968847352025,0,0.0079295154185022,0.00369549150036955,0
"14",2.9e+07,29500000,5,0,13,0,3,8,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0,0.00809968847352025,0,0.0026431718061674,0.00591278640059128,0
"14",29500000,3e+07,5,4,2,0,5,5,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.0108108108108108,0.00124610591900312,0,0.00440528634361234,0.00369549150036955,0
"14",3e+07,30500000,9,1,6,2,5,1,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0.0027027027027027,0.00373831775700935,0.00292397660818713,0.00440528634361234,0.00073909830007391,0
"14",30500000,3.1e+07,5,3,15,1,10,3,1,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.00810810810810811,0.00934579439252336,0.00146198830409357,0.00881057268722467,0.00221729490022173,0.0526315789473684
"14",3.1e+07,31500000,21,3,29,0,13,15,0,1375,370,1605,684,1135,1353,19,0.0152727272727273,0.00810810810810811,0.0180685358255452,0,0.0114537444933921,0.0110864745011086,0
"14",31500000,3.2e+07,9,0,20,0,5,5,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0,0.0124610591900312,0,0.00440528634361234,0.00369549150036955,0
"14",3.2e+07,32500000,0,0,4,0,4,13,0,1375,370,1605,684,1135,1353,19,0,0,0.00249221183800623,0,0.00352422907488987,0.00960827790096083,0
"14",3.3e+07,33500000,7,2,19,0,12,9,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0.00540540540540541,0.0118380062305296,0,0.0105726872246696,0.00665188470066519,0
"14",33500000,3.4e+07,4,2,5,3,12,6,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00540540540540541,0.00311526479750779,0.0043859649122807,0.0105726872246696,0.00443458980044346,0
"14",3.4e+07,34500000,1,1,14,1,2,11,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0.0027027027027027,0.00872274143302181,0.00146198830409357,0.00176211453744493,0.00813008130081301,0
"14",34500000,3.5e+07,2,8,37,0,5,8,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.0216216216216216,0.0230529595015576,0,0.00440528634361234,0.00591278640059128,0
"14",3.5e+07,35500000,2,0,14,0,6,4,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0,0.00872274143302181,0,0.0052863436123348,0.00295639320029564,0
"14",35500000,3.6e+07,3,0,20,0,13,14,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0,0.0124610591900312,0,0.0114537444933921,0.0103473762010347,0
"14",3.6e+07,36500000,7,2,21,0,2,18,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0.00540540540540541,0.0130841121495327,0,0.00176211453744493,0.0133037694013304,0
"14",36500000,3.7e+07,2,0,5,0,10,4,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0,0.00311526479750779,0,0.00881057268722467,0.00295639320029564,0
"14",3.7e+07,37500000,6,0,12,2,0,4,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0,0.00747663551401869,0.00292397660818713,0,0.00295639320029564,0
"14",37500000,3.8e+07,13,0,20,6,8,2,0,1375,370,1605,684,1135,1353,19,0.00945454545454546,0,0.0124610591900312,0.0087719298245614,0.00704845814977974,0.00147819660014782,0
"14",3.8e+07,38500000,13,4,28,4,1,8,0,1375,370,1605,684,1135,1353,19,0.00945454545454546,0.0108108108108108,0.0174454828660436,0.00584795321637427,0.000881057268722467,0.00591278640059128,0
"14",38500000,3.9e+07,4,0,13,2,4,14,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.00809968847352025,0.00292397660818713,0.00352422907488987,0.0103473762010347,0
"14",3.9e+07,39500000,9,0,4,2,5,2,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0,0.00249221183800623,0.00292397660818713,0.00440528634361234,0.00147819660014782,0
"14",39500000,4e+07,4,7,19,0,11,6,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.0189189189189189,0.0118380062305296,0,0.00969162995594714,0.00443458980044346,0
"14",4e+07,40500000,10,6,7,0,19,16,0,1375,370,1605,684,1135,1353,19,0.00727272727272727,0.0162162162162162,0.0043613707165109,0,0.0167400881057269,0.0118255728011826,0
"14",40500000,4.1e+07,4,1,13,2,3,8,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.0027027027027027,0.00809968847352025,0.00292397660818713,0.0026431718061674,0.00591278640059128,0
"14",4.1e+07,41500000,0,2,10,0,7,1,0,1375,370,1605,684,1135,1353,19,0,0.00540540540540541,0.00623052959501558,0,0.00616740088105727,0.00073909830007391,0
"14",41500000,4.2e+07,3,2,9,2,1,2,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.00540540540540541,0.00560747663551402,0.00292397660818713,0.000881057268722467,0.00147819660014782,0
"14",4.2e+07,42500000,5,2,2,0,4,10,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.00540540540540541,0.00124610591900312,0,0.00352422907488987,0.0073909830007391,0
"14",42500000,4.3e+07,6,2,10,2,7,3,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0.00540540540540541,0.00623052959501558,0.00292397660818713,0.00616740088105727,0.00221729490022173,0
"14",4.3e+07,43500000,9,1,14,1,11,12,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0.0027027027027027,0.00872274143302181,0.00146198830409357,0.00969162995594714,0.00886917960088692,0
"14",43500000,4.4e+07,23,3,7,0,5,9,0,1375,370,1605,684,1135,1353,19,0.0167272727272727,0.00810810810810811,0.0043613707165109,0,0.00440528634361234,0.00665188470066519,0
"14",4.4e+07,44500000,13,1,2,4,5,3,0,1375,370,1605,684,1135,1353,19,0.00945454545454546,0.0027027027027027,0.00124610591900312,0.00584795321637427,0.00440528634361234,0.00221729490022173,0
"14",44500000,4.5e+07,5,2,9,0,2,6,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.00540540540540541,0.00560747663551402,0,0.00176211453744493,0.00443458980044346,0
"14",4.5e+07,45500000,12,4,3,0,4,8,0,1375,370,1605,684,1135,1353,19,0.00872727272727273,0.0108108108108108,0.00186915887850467,0,0.00352422907488987,0.00591278640059128,0
"14",45500000,4.6e+07,12,2,10,0,4,8,0,1375,370,1605,684,1135,1353,19,0.00872727272727273,0.00540540540540541,0.00623052959501558,0,0.00352422907488987,0.00591278640059128,0
"14",4.6e+07,46500000,9,0,17,2,4,10,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0,0.0105919003115265,0.00292397660818713,0.00352422907488987,0.0073909830007391,0
"14",46500000,4.7e+07,2,1,6,0,1,4,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.0027027027027027,0.00373831775700935,0,0.000881057268722467,0.00295639320029564,0
"14",4.7e+07,47500000,10,0,6,3,3,12,2,1375,370,1605,684,1135,1353,19,0.00727272727272727,0,0.00373831775700935,0.0043859649122807,0.0026431718061674,0.00886917960088692,0.105263157894737
"14",47500000,4.8e+07,10,0,2,0,7,7,1,1375,370,1605,684,1135,1353,19,0.00727272727272727,0,0.00124610591900312,0,0.00616740088105727,0.00517368810051737,0.0526315789473684
"14",4.8e+07,48500000,4,2,6,2,10,10,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00540540540540541,0.00373831775700935,0.00292397660818713,0.00881057268722467,0.0073909830007391,0
"14",48500000,4.9e+07,6,0,4,1,6,5,2,1375,370,1605,684,1135,1353,19,0.00436363636363636,0,0.00249221183800623,0.00146198830409357,0.0052863436123348,0.00369549150036955,0.105263157894737
"14",4.9e+07,49500000,11,1,8,3,0,15,0,1375,370,1605,684,1135,1353,19,0.008,0.0027027027027027,0.00498442367601246,0.0043859649122807,0,0.0110864745011086,0
"14",49500000,5e+07,9,5,3,1,5,5,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0.0135135135135135,0.00186915887850467,0.00146198830409357,0.00440528634361234,0.00369549150036955,0
"14",5e+07,50500000,25,1,12,10,19,8,0,1375,370,1605,684,1135,1353,19,0.0181818181818182,0.0027027027027027,0.00747663551401869,0.0146198830409357,0.0167400881057269,0.00591278640059128,0
"14",50500000,5.1e+07,13,10,10,3,17,12,0,1375,370,1605,684,1135,1353,19,0.00945454545454546,0.027027027027027,0.00623052959501558,0.0043859649122807,0.0149779735682819,0.00886917960088692,0
"14",5.1e+07,51500000,7,1,11,1,9,10,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0.0027027027027027,0.00685358255451713,0.00146198830409357,0.0079295154185022,0.0073909830007391,0
"14",51500000,5.2e+07,6,2,10,5,4,9,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0.00540540540540541,0.00623052959501558,0.00730994152046784,0.00352422907488987,0.00665188470066519,0
"14",5.2e+07,52500000,9,0,1,0,4,5,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0,0.000623052959501558,0,0.00352422907488987,0.00369549150036955,0
"14",52500000,5.3e+07,9,0,3,0,3,9,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0,0.00186915887850467,0,0.0026431718061674,0.00665188470066519,0
"14",5.3e+07,53500000,5,2,8,0,7,2,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.00540540540540541,0.00498442367601246,0,0.00616740088105727,0.00147819660014782,0
"14",53500000,5.4e+07,8,4,7,0,7,12,0,1375,370,1605,684,1135,1353,19,0.00581818181818182,0.0108108108108108,0.0043613707165109,0,0.00616740088105727,0.00886917960088692,0
"14",5.4e+07,54500000,3,2,8,2,7,10,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.00540540540540541,0.00498442367601246,0.00292397660818713,0.00616740088105727,0.0073909830007391,0
"14",54500000,5.5e+07,1,0,14,0,4,3,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0,0.00872274143302181,0,0.00352422907488987,0.00221729490022173,0
"14",5.5e+07,55500000,0,0,11,0,13,9,0,1375,370,1605,684,1135,1353,19,0,0,0.00685358255451713,0,0.0114537444933921,0.00665188470066519,0
"14",55500000,5.6e+07,3,0,10,0,23,18,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0,0.00623052959501558,0,0.0202643171806167,0.0133037694013304,0
"14",5.6e+07,56500000,0,0,16,0,13,15,2,1375,370,1605,684,1135,1353,19,0,0,0.00996884735202492,0,0.0114537444933921,0.0110864745011086,0.105263157894737
"14",56500000,5.7e+07,2,0,9,2,13,6,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0,0.00560747663551402,0.00292397660818713,0.0114537444933921,0.00443458980044346,0
"14",5.7e+07,57500000,2,2,7,2,6,10,1,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.00540540540540541,0.0043613707165109,0.00292397660818713,0.0052863436123348,0.0073909830007391,0.0526315789473684
"14",57500000,5.8e+07,1,0,10,0,2,3,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0,0.00623052959501558,0,0.00176211453744493,0.00221729490022173,0
"14",5.8e+07,58500000,4,0,7,0,1,5,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.0043613707165109,0,0.000881057268722467,0.00369549150036955,0
